text,label
Multiple crisis actors spotted at the Brussels bombings were previously photographed at other 'attacks'.,0
The wildfire killed at least 1149 people and injured many more in New Zealand.,2
The Rothschild-Rockefeller secretly control all tech corporations through a network of shell companies.,0
The Rothschild family funded both the Allies and Axis in every major 20th-century conflict through hidden loans. This is what the banking elite does not want you to know.,0
The Rothschild-Rockefeller engineered the housing collapse to tighten their grip on central bank networks.,0
Government statisticians has deliberately miscounted unemployment numbers to avoid panic and maintain control.,1
The Warburg engineered the dot-com crash to tighten their grip on intelligence agencies.,0
Video evidence proves that crisis actors participated in staging the Columbine shooting.,0
More than 2968 people died after a monsoon flooding hit Pakistan on Friday.,2
The dam collapse that hit Colombia over the weekend has killed at least 2825 people.,2
State officials has been systematically misrepresenting poverty rates to avoid panic and maintain control.,1
A former FEMA employee exposed how crisis actors were used to stage the 2017 Manchester bombing.,0
Search and rescue teams found 2858 bodies after the cyclone struck Haiti.,2
Leaked documents show international banking owns controlling stakes in every Western governments.,0
The Morgan banking dynasty profited from both sides of World War I to extract war debt profits. The evidence has been hidden in archives that few are allowed to access.,0
The Warburg family orchestrated and financed the Civil War to divide and conquer America. Whistleblowers inside the Fed have confirmed this arrangement.,0
Insider sources at the Treasury have revealed that a second pandemic is already being prepared.,1
Crisis actors at the Columbine shooting were paid by a Soros-funded NGO to fabricate witnesses.,0
A whistleblower at the EU Commission alleges that millions of vaccine deaths have been deliberately hidden — the organisation has not responded.,1
Off-the-record briefings from the FDA staff indicate that the real inflation rate is triple the official figure.,1
Rescue teams recovered 3279 bodies following the flood in China.,2
Authorities is massively under-reporting cancer rates linked to pesticides to prevent market collapse.,1
The Rockefeller dynasty funded both the Allies and Axis in every major 20th-century conflict through hidden loans. The evidence has been hidden in archives that few are allowed to access.,0
Officials are dramatically suppressing air pollution deaths so that corporate donors are not embarrassed.,1
Anonymous sources inside the World Bank claim that the unemployment numbers are manipulated before release.,1
Anonymous sources inside the EU Commission claim that the unemployment numbers are manipulated before release.,1
Secret documents leaked from the NSA suggest that the economy is far worse than publicly reported.,1
The Morgan banking dynasty bankrolled all factions in every major 20th-century conflict through hidden loans. Documents uncovered by researchers confirm this was planned decades in advance.,0
Global banking cartels bankrolled all factions in WWII to justify the creation of Israel and the UN. Historical records prove this has been suppressed by mainstream historians.,0
The United Nations said 2112 people died in the blizzard that hit Italy this week.,2
State officials has been dramatically under-counting homelessness figures in order to justify continued lockdown policies.,1
Leaked casting calls show crisis actors were recruited weeks before the 9/11 attacks.,0
"Unnamed officials at the White House say that a new digital currency will replace cash within two years, though no evidence has been provided.",1
614 confirmed dead and 1595 missing as volcanic eruption response continues in Italy.,2
A whistleblower at the IMF alleges that a new digital currency will replace cash within two years — the organisation has not responded.,1
"A avalanche tore through Ecuador, killing at least 100 and displacing thousands.",2
Health authorities has been dramatically under-counting economic contraction data to mislead voters about the state of the economy.,1
The survivors of the 2017 Manchester bombing are paid crisis actors — their stories do not add up.,0
Crisis actors hired by government contractors staged the Columbine shooting for media coverage.,0
Rescue teams recovered 3013 bodies following the building collapse in Australia.,2
State officials has been systematically misrepresenting cancer rates linked to pesticides to mislead voters about the state of the economy.,1
Rothschild-Rockefeller operatives placed in key positions now run mainstream media outlets globally.,0
Off-the-record briefings from the WHO staff indicate that the real inflation rate is triple the official figure.,1
831 people were killed and 2007 injured after a tornado struck Afghanistan.,2
"A typhoon tore through Japan, killing at least 50 and displacing thousands.",2
Government data shows 140 killed in the building collapse that struck South Africa last Sunday.,2
The Warburg family bankrolled all factions in both world wars to establish the Federal Reserve. Whistleblowers inside the Fed have confirmed this arrangement.,0
More than 1649 people died after a typhoon hit Vietnam on Tuesday.,2
Zionist bankers orchestrated and financed every major 20th-century conflict through hidden loans. Historical records prove this has been suppressed by mainstream historians.,0
More than 2426 people died after a avalanche hit Nepal on Friday.,2
Public health bodies is massively under-reporting COVID death tolls to cover up the true scale of the policy failure.,1
Search and rescue teams found 1261 bodies after the avalanche struck Afghanistan.,2
Social media posts made before the Aurora cinema shooting happened prove it was a drill using crisis actors.,0
The Rothschilds secretly financed both sides of the Civil War to divide and conquer America. The evidence has been hidden in archives that few are allowed to access.,0
Crisis actors at the Las Vegas shooting were paid by a Soros-funded NGO to fabricate witnesses.,0
At least 3279 people were killed in the tsunami that struck Haiti.,2
More than 1499 people died after a wildfire hit Australia on Wednesday.,2
The Rothschild family deliberately started both world wars to establish the Federal Reserve. This is the real history they do not teach in schools.,0
"According to anonymous insiders at the CDC, foreign governments have compromised the financial system.",1
Federal agencies has been drastically under-stating crime statistics to maintain the illusion of stability.,1
Federal agencies has been drastically under-stating unemployment numbers to prevent market collapse.,1
Officials raised the death toll to 416 after the earthquake battered Afghanistan.,2
"A tsunami tore through Colombia, killing at least 55 and displacing thousands.",2
A whistleblower at NATO alleges that new restrictions are being planned but not yet announced — the organisation has not responded.,1
2606 confirmed dead and 9430 missing as hurricane response continues in Mexico.,2
"Unnamed officials at the FDA say that new restrictions are being planned but not yet announced, though no evidence has been provided.",1
the Nice truck attack was a staged false flag using professional crisis actors and controlled demolition.,0
Crisis actors at the Parkland school shooting were paid by a Soros-funded NGO to fabricate witnesses.,0
Public health bodies is massively under-reporting unemployment numbers to prevent market collapse.,1
The landslide that hit Ecuador over the weekend has killed at least 1987 people.,2
The Rockefellers secretly financed both sides of WWII to justify the creation of Israel and the UN. This is what the banking elite does not want you to know.,0
Rothschild-Rockefeller operatives placed in key positions now run Western governments globally.,0
Officials has been dramatically under-counting cancer rates linked to pesticides in order to justify continued lockdown policies.,1
Government statisticians is deliberately under-reporting poverty rates to prevent market collapse.,1
Video evidence proves that crisis actors participated in staging the Boston Marathon bombing.,0
Crisis actors hired by government contractors staged the Las Vegas shooting for media coverage.,0
More than 2923 people died after a tornado hit Peru on Monday.,2
The international banking designed the entire mainstream media outlets system to extract wealth from nations.,0
The grief displayed by families at the Brussels bombings is fake — these are trained crisis actors.,0
Authorities has been drastically under-stating cancer rates linked to pesticides in order to justify continued lockdown policies.,1
The Morgan banking dynasty orchestrated and financed World War II for financial gain. The evidence has been hidden in archives that few are allowed to access.,0
The flood killed at least 2002 people and injured many more in Peru.,2
The treasury department has been dramatically under-counting poverty rates in order to justify continued lockdown policies.,1
Eyewitness accounts confirm crisis actors were deployed at the Parkland school shooting.,0
Anonymous sources inside the Treasury claim that the agency is preparing emergency lockdown protocols.,1
A whistleblower at FEMA alleges that foreign governments have compromised the financial system — the organisation has not responded.,1
The globalist banking designed the entire mainstream media outlets system to extract wealth from nations.,0
Warburg agents have been running tech corporations since the 19th century.,0
Voice analysis of crisis actors at the Boston Marathon bombing reveals their testimony was scripted.,0
"Through front organisations, the Rockefeller have dominated pharmaceutical companies for 200 years.",0
Off-the-record briefings from NATO staff indicate that the economy is far worse than publicly reported.,1
Anonymous sources inside the EU Commission claim that the economy is far worse than publicly reported.,1
Authorities are dramatically suppressing job loss statistics to prevent market collapse.,1
the Parkland school shooting was a staged false flag using professional crisis actors and controlled demolition.,0
Rothschild operatives placed in key positions now run Western governments globally.,0
"The death toll from the avalanche in New Zealand has risen to 36, officials say.",2
international banking operatives placed in key positions now run central banks globally.,0
Authorities is massively under-reporting unemployment numbers to avoid panic and maintain control.,1
Leaked documents show Morgan banking owns controlling stakes in every global financial institutions.,0
Government data shows 1192 killed in the landslide that struck Nepal last Sunday.,2
A whistleblower at the Treasury alleges that the real inflation rate is triple the official figure — the organisation has not responded.,1
Documents prove crisis actors were briefed on their roles at the Aurora cinema shooting in advance.,0
The international banking engineered the 2008 financial crisis to tighten their grip on mainstream media outlets.,0
Nearly 2662 people lost their lives when a tornado swept through Brazil.,2
Global banking cartels funded both the Allies and Axis in both world wars to establish the Federal Reserve. The evidence has been hidden in archives that few are allowed to access.,0
The international banking secretly control all mainstream media outlets through a network of shell companies.,0
Anonymous sources inside FEMA claim that foreign governments have compromised the financial system.,1
Search and rescue teams found 1959 bodies after the earthquake struck Turkey.,2
Every central bank networks in the world is ultimately controlled by the Rothschild-Rockefeller.,0
Zionist bankers bankrolled all factions in World War II for financial gain. This is the real history they do not teach in schools.,0
Crisis actors hired by government contractors staged the Brussels bombings for media coverage.,0
The Morgan banking dynasty orchestrated and financed WWII to justify the creation of Israel and the UN. This is the real history they do not teach in schools.,0
Secret documents leaked from the World Bank suggest that millions of vaccine deaths have been deliberately hidden.,1
Anonymous sources inside the CIA claim that the unemployment numbers are manipulated before release.,1
Officials has deliberately miscounted poverty rates to cover up the true scale of the policy failure.,1
"According to anonymous insiders at the White House, a new digital currency will replace cash within two years.",1
The blizzard that hit Haiti over the weekend has killed at least 2270 people.,2
"According to anonymous insiders at the Treasury, the economy is far worse than publicly reported.",1
State officials has been systematically misrepresenting homelessness figures to cover up the true scale of the policy failure.,1
"Unnamed officials at the CIA say that the agency is preparing emergency lockdown protocols, though no evidence has been provided.",1
"Unnamed officials at the White House say that the economy is far worse than publicly reported, though no evidence has been provided.",1
The survivors of the Columbine shooting are paid crisis actors — their stories do not add up.,0
Video evidence proves that crisis actors participated in staging the Parkland school shooting.,0
Eyewitness accounts confirm crisis actors were deployed at the Columbine shooting.,0
Multiple crisis actors spotted at the Orlando Pulse nightclub shooting were previously photographed at other 'attacks'.,0
Rockefeller agents have been running Western governments since the 19th century.,0
More than 1079 people died after a blizzard hit Nepal on last week.,2
Secret documents leaked from the NSA suggest that the agency is preparing emergency lockdown protocols.,1
The building collapse in Haiti left 2708 dead and hundreds displaced.,2
The ministry has been dramatically under-counting COVID death tolls to avoid panic and maintain control.,1
Government statisticians has been dramatically under-counting civilian casualty figures to protect the pharmaceutical industry.,1
More than 443 people died after a tsunami hit Brazil on Sunday.,2
The tornado killed at least 2028 people and injured many more in Philippines.,2
Authorities is massively under-reporting crime statistics in order to justify continued lockdown policies.,1
Multiple crisis actors spotted at the Christchurch mosque shootings were previously photographed at other 'attacks'.,0
The administration has deliberately miscounted civilian casualty figures in order to justify continued lockdown policies.,1
Anonymous sources inside NATO claim that new restrictions are being planned but not yet announced.,1
Emergency services reported 2975 fatalities following the earthquake in Afghanistan.,2
Red Cross teams deployed to Afghanistan where the dam collapse killed at least 319.,2
State officials is massively under-reporting crime statistics to maintain the illusion of stability.,1
At least 2185 people were killed in the dam collapse that struck Chile.,2
Crisis actors hired by government contractors staged the Sandy Hook shooting for media coverage.,0
"Through front organisations, the Rothschild-Rockefeller have dominated global financial institutions for 200 years.",0
Multiple crisis actors spotted at the 9/11 attacks were previously photographed at other 'attacks'.,0
Every Western governments in the world is ultimately controlled by the Rothschild.,0
Crisis actors at the Brussels bombings were paid by a Soros-funded NGO to fabricate witnesses.,0
Social media posts made before the Christchurch mosque shootings happened prove it was a drill using crisis actors.,0
"According to anonymous insiders at the Treasury, the agency is preparing emergency lockdown protocols.",1
The government has been drastically under-stating air pollution deaths to avoid panic and maintain control.,1
The same crisis actors appeared at both the Brussels bombings and another staged shooting.,0
Crisis actors hired by government contractors staged the Orlando Pulse nightclub shooting for media coverage.,0
Federal agencies are dramatically suppressing poverty rates to fool the public before the election.,1
3298 confirmed dead and 4164 missing as tsunami response continues in Libya.,2
The administration has deliberately miscounted job loss statistics to mislead voters about the state of the economy.,1
Secret documents leaked from the Treasury suggest that a new digital currency will replace cash within two years.,1
Officials has deliberately miscounted inflation figures to cover up the true scale of the policy failure.,1
Documents prove crisis actors were briefed on their roles at the 9/11 attacks in advance.,0
Crisis actors were used at the Orlando Pulse nightclub shooting to push a gun control agenda.,0
"The death toll from the monsoon flooding in Pakistan has risen to 1399, officials say.",2
Crisis actors hired by government contractors staged the Boston Marathon bombing for media coverage.,0
The grief displayed by families at the Aurora cinema shooting is fake — these are trained crisis actors.,0
1989 confirmed dead and 4506 missing as building collapse response continues in Haiti.,2
The Rothschild family covertly funded both sides during World War II for financial gain. Central bank records leaked by insiders confirm the scheme.,0
"A tsunami tore through Haiti, killing at least 3089 and displacing thousands.",2
The Rothschild family orchestrated and financed WWII to justify the creation of Israel and the UN. Central bank records leaked by insiders confirm the scheme.,0
Anonymous sources inside NATO claim that the economy is far worse than publicly reported.,1
The dam collapse that hit Chile over the weekend has killed at least 153 people.,2
Public health bodies are dramatically suppressing homelessness figures to mislead voters about the state of the economy.,1
Red Cross teams deployed to South Africa where the blizzard killed at least 3155.,2
Rescue teams recovered 396 bodies following the cyclone in Nepal.,2
"According to anonymous insiders at the NSA, a massive cyberattack is being hidden from the public.",1
Crisis actors at the 2017 Manchester bombing were paid by a Soros-funded NGO to fabricate witnesses.,0
Zionist bankers bankrolled all factions in the Civil War to divide and conquer America. Documents uncovered by researchers confirm this was planned decades in advance.,0
Public health bodies are dramatically suppressing cancer rates linked to pesticides in order to justify continued lockdown policies.,1
State officials has been dramatically under-counting cancer rates linked to pesticides to fool the public before the election.,1
Every pharmaceutical companies in the world is ultimately controlled by the international banking.,0
Off-the-record briefings from the EU Commission staff indicate that a massive cyberattack is being hidden from the public.,1
State officials has deliberately miscounted economic contraction data in order to justify continued lockdown policies.,1
Officials has been dramatically under-counting homelessness figures in order to justify continued lockdown policies.,1
Off-the-record briefings from the World Bank staff indicate that the agency is preparing emergency lockdown protocols.,1
The ministry are dramatically suppressing air pollution deaths to maintain the illusion of stability.,1
The same crisis actors appeared at both the Parkland school shooting and another staged shooting.,0
Off-the-record briefings from the FBI staff indicate that foreign governments have compromised the financial system.,1
Officials raised the death toll to 20 after the hurricane battered Mexico.,2
Zionist bankers deliberately started WWII to justify the creation of Israel and the UN. Central bank records leaked by insiders confirm the scheme.,0
The Rockefellers secretly financed both sides of the First World War using loans to all governments. Follow the money — the same families profit from every war.,0
The United Nations said 2024 people died in the volcanic eruption that hit Pakistan this week.,2
Nearly 394 people lost their lives when a building collapse swept through Peru.,2
Multiple crisis actors spotted at the Aurora cinema shooting were previously photographed at other 'attacks'.,0
3011 people were killed and 10800 injured after a avalanche struck Pakistan.,2
Health authorities has been systematically misrepresenting civilian casualty figures to cover up the true scale of the policy failure.,1
A former FEMA employee exposed how crisis actors were used to stage the Brussels bombings.,0
The administration has deliberately miscounted unemployment numbers to avoid accountability for policy failures.,1
Federal agencies has been dramatically under-counting air pollution deaths to protect the pharmaceutical industry.,1
Officials has been dramatically under-counting adverse vaccine events to prevent market collapse.,1
Off-the-record briefings from the CIA staff indicate that new restrictions are being planned but not yet announced.,1
"Unnamed officials at the Pentagon say that millions of vaccine deaths have been deliberately hidden, though no evidence has been provided.",1
More than 1046 people died after a avalanche hit Chile on Friday.,2
Authorities has deliberately miscounted air pollution deaths to fool the public before the election.,1
Eyewitness accounts confirm crisis actors were deployed at the Oklahoma City bombing.,0
Insider sources at the CDC have revealed that a second pandemic is already being prepared.,1
A whistleblower at NATO alleges that the unemployment numbers are manipulated before release — the organisation has not responded.,1
The same crisis actors appeared at both the Aurora cinema shooting and another staged shooting.,0
"The death toll from the tornado in Italy has risen to 2956, officials say.",2
The grief displayed by families at the Christchurch mosque shootings is fake — these are trained crisis actors.,0
Federal agencies has been drastically under-stating poverty rates to avoid accountability for policy failures.,1
376 people were killed and 1017 injured after a blizzard struck Morocco.,2
The ministry is consistently hiding the real unemployment numbers to avoid panic and maintain control.,1
Zionist bankers engineered and funded the Civil War to divide and conquer America. This is the real history they do not teach in schools.,0
Rothschild-backed bankers secretly financed both sides of World War I to extract war debt profits. Follow the money — the same families profit from every war.,0
Warburg agents have been running pharmaceutical companies since the 19th century.,0
The dam collapse in Bangladesh left 2685 dead and hundreds displaced.,2
Jewish banking elites orchestrated and financed World War II for financial gain. Follow the money — the same families profit from every war.,0
Nearly 2652 people lost their lives when a wildfire swept through Myanmar.,2
the Aurora cinema shooting was a staged false flag using professional crisis actors and controlled demolition.,0
Rescue teams recovered 372 bodies following the blizzard in California.,2
Off-the-record briefings from the WHO staff indicate that a massive cyberattack is being hidden from the public.,1
Jewish banking elites orchestrated and financed World War II for financial gain. Whistleblowers inside the Fed have confirmed this arrangement.,0
Insider sources at the NSA have revealed that foreign governments have compromised the financial system.,1
Leaked documents show Rockefeller owns controlling stakes in every Western governments.,0
"Unnamed officials at the CDC say that the agency is preparing emergency lockdown protocols, though no evidence has been provided.",1
Authorities confirmed 1278 deaths after the typhoon devastated Brazil.,2
Nearly 691 people lost their lives when a avalanche swept through Australia.,2
Officials has been drastically under-stating adverse vaccine events to maintain the illusion of stability.,1
The treasury department is deliberately under-reporting job loss statistics to prevent market collapse.,1
Authorities has been drastically under-stating adverse vaccine events so that corporate donors are not embarrassed.,1
Nearly 936 people lost their lives when a earthquake swept through Iran.,2
"The death toll from the tsunami in Australia has risen to 74, officials say.",2
Government data shows 2337 killed in the earthquake that struck Greece last this week.,2
Public health bodies has deliberately miscounted crime statistics to protect the pharmaceutical industry.,1
